id,genus,species,common_name,latitude,longitude,type,date,time,length,quality,remarks,sex,stage,also,file_name,local_file
928713,Contopus,virens,Eastern Wood Pewee,39.2432,-84.7609,song,2024-08-20,11:18,0:30,B,"Two birds, part of a small family group, calling back and forth while another bird (young silent one) is in view. Mature maple-hickory forest.",uncertain,uncertain,,Contopus_virens_Whitewater_Township_near__Cleves_Hamilton_County_Ohio_928713.mp3,Original Recordings\Contopus_virens_Whitewater_Township_near__Cleves_Hamilton_County_Ohio_928713.mp3
817712,Contopus,virens,Eastern Wood Pewee,39.2432,-84.7609,song,2023-07-18,09:37,1:21,B,Bird singing from mature woodland with dense understory.,male,adult,"Hylocichla mustelina, Thryothorus ludovicianus, Vireo olivaceus",Contopus_virens_Whitewater_Township_near__Cleves_Hamilton_County_Ohio_817712.mp3,Original Recordings\Contopus_virens_Whitewater_Township_near__Cleves_Hamilton_County_Ohio_817712.mp3
726814,Contopus,virens,Eastern Wood Pewee,39.2453,-84.7581,song,2022-05-11,13:33,0:33,B,"Birding moving through foliage in mid to upper canopy of mature deciduous forest dominated by oak, hickory, maple and beech.",male,adult,"Spinus tristis, Melanerpes carolinus, Empidonax virescens, Baeolophus bicolor, Hylocichla mustelina, Molothrus ater, Turdus migratorius, Cardinalis cardinalis, Cyanocitta cristata, Piranga olivacea, Pheucticus ludovicianus",Contopus_virens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_726814.mp3,Original Recordings\Contopus_virens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_726814.mp3
477597,Contopus,virens,Eastern Wood Pewee,39.5734,-84.0131,song,2019-05-15,12:30,0:04,B,Natural vocalization,,,,Contopus_virens_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477597.mp3,Original Recordings\Contopus_virens_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477597.mp3
103501,Contopus,virens,Eastern Wood Pewee,41.629,-83.194,song,2012-05-25,9:10pm,1:54,B,"Recorded at the west end of the Magee Marsh boardwalk using a Sennheiser ME67 shotgun mic (built-in bass roll-off filter was on) and a Sony Hi-MD recorder, model MZ-RH910. WAV available for download at http://soundcloud.com/paul-j-hurtado/eastern-wood-pewee-25may2012  eBird Checklist: http://ebird.org/ebird/view/checklist?subID=S10851952",,,,Contopus_virens_Magee_Marsh_boardwalk_west_end_103501.mp3,Original Recordings\Contopus_virens_Magee_Marsh_boardwalk_west_end_103501.mp3
89366,Contopus,virens,Eastern Wood Pewee,40.012,-83.016,song,2011-05-25,6:28,0:03,B,urban noise in the background,,,,Contopus_virens_Tuttle_Park_Columbus_Ohio_89366.mp3,Original Recordings\Contopus_virens_Tuttle_Park_Columbus_Ohio_89366.mp3
928711,Contopus,virens,Eastern Wood Pewee,39.2432,-84.7609,song,2024-08-20,11:18,1:04,C,Bird singing from mature maple hickory forest.,uncertain,uncertain,Melanerpes carolinus,Contopus_virens_Whitewater_Township_near__Cleves_Hamilton_County_Ohio_928711.mp3,Original Recordings\Contopus_virens_Whitewater_Township_near__Cleves_Hamilton_County_Ohio_928711.mp3
807573,Empidonax,virescens,Acadian Flycatcher,39.1915,-84.7179,song,2023-05-31,08:05,1:06,A,Male singing from low on bare branch at edge of mature (mostly deciduous) forest with moderate understory.,male,adult,"Polioptila caerulea, Melanerpes carolinus, Baeolophus bicolor, Spizella passerina, Piranga olivacea",Empidonax_virescens_Miami_Township_near__Cleves_Hamilton_County_Ohio_807573.mp3,Original Recordings\Empidonax_virescens_Miami_Township_near__Cleves_Hamilton_County_Ohio_807573.mp3
728279,Empidonax,virescens,Acadian Flycatcher,39.2453,-84.7581,song,2022-05-24,15:22,0:54,A,Male singing infrequently from saplings in mature deciduous maple-hickory-oak forest with moderate understory.,male,adult,"Myiarchus crinitus, Melanerpes carolinus, Contopus virens, Baeolophus bicolor, Turdus migratorius, Dryocopus pileatus",Empidonax_virescens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_728279.mp3,Original Recordings\Empidonax_virescens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_728279.mp3
728275,Empidonax,virescens,Acadian Flycatcher,39.2453,-84.7581,call,2022-05-24,15:22,0:14,A,Female calling in vicinity of old cardinal nest on which she alighted once.,female,adult,"Baeolophus bicolor, Vireo olivaceus",Empidonax_virescens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_728275.mp3,Original Recordings\Empidonax_virescens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_728275.mp3
775046,Empidonax,virescens,Acadian Flycatcher,39.7945,-83.8317,song,2022-08-07,11:21,0:52,B,Natural vocalization near a stream.,uncertain,adult,,Empidonax_virescens_Clifton_Gorge_NP_near__Clifton_Greene_County_Ohio_775046.mp3,Original Recordings\Empidonax_virescens_Clifton_Gorge_NP_near__Clifton_Greene_County_Ohio_775046.mp3
728272,Empidonax,virescens,Acadian Flycatcher,39.2453,-84.7581,call,2022-05-24,15:22,0:17,B,Female calling near apparent old cardinal nest on which she alighted once.,female,adult,"Melanerpes carolinus, Baeolophus bicolor, Vireo olivaceus",Empidonax_virescens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_728272.mp3,Original Recordings\Empidonax_virescens_Harrison_Township_near__Harrison_Hamilton_County_Ohio_728272.mp3
670407,Empidonax,virescens,Acadian Flycatcher,39.1317,-84.7973,call,2021-08-25,12:20,1:04,B,"Bird calling from dense shrubbery along park's access road. Many background species present from this spot. Recording made from truck with engine turned off.

Olympus WS -852 voice recorder used with internal microphone.",uncertain,uncertain,"Icteria virens, Pipilo erythrophthalmus, Vireo flavifrons, Contopus virens, Baeolophus bicolor, Turdus migratorius, Vireo griseus, Colaptes auratus",Empidonax_virescens_Miami_Township_near__North_Bend_Hamilton_County_Ohio_670407.mp3,Original Recordings\Empidonax_virescens_Miami_Township_near__North_Bend_Hamilton_County_Ohio_670407.mp3
807543,Empidonax,traillii,Willow Flycatcher,39.2058,-84.7876,"call, song",2023-05-17,09:59,0:37,A,Bird singing from saplings in semi-open area of scattered trees on a slight slope adjacent to fields and lakes.,male,adult,"Setophaga aestiva, Melospiza melodia, Spizella pusilla, Turdus migratorius",Empidonax_traillii_Whitewater_Township_near__White_Water_Park_Hamilton_County_Ohio_807543.mp3,Original Recordings\Empidonax_traillii_Whitewater_Township_near__White_Water_Park_Hamilton_County_Ohio_807543.mp3
298581,Empidonax,traillii,Willow Flycatcher,41.6122,-83.1723,song,2012-05-10,11:56,0:10,A,,,,"Agelaius phoeniceus, Setophaga aestiva",Empidonax_traillii_Magee_Marsh_Ohio_298581.mp3,Original Recordings\Empidonax_traillii_Magee_Marsh_Ohio_298581.mp3
298355,Empidonax,traillii,Willow Flycatcher,41.6122,-83.1723,song,2012-05-10,11:56,0:34,A,,,,"Agelaius phoeniceus, Setophaga aestiva",Empidonax_traillii_Magee_Marsh_Ohio_298355.mp3,Original Recordings\Empidonax_traillii_Magee_Marsh_Ohio_298355.mp3
806079,Empidonax,traillii,Willow Flycatcher,41.9501,-82.5237,call,2023-05-13,14:03,0:04,B,,uncertain,adult,,Empidonax_traillii_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_806079.mp3,Original Recordings\Empidonax_traillii_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_806079.mp3
726752,Empidonax,traillii,Willow Flycatcher,39.2095,-84.7821,song,2022-05-11,11:22,0:41,B,Bird singing from old field dominated by bush honeysuckle adjacent to two small lakes.,male,adult,"Agelaius phoeniceus, Melospiza melodia, Spinus tristis, Setophaga striata, Spizella pusilla, Turdus migratorius, Vireo gilvus, Cardinalis cardinalis",Empidonax_traillii_Whitewater_Township_near__Harrison_Hamilton_County_Ohio_726752.mp3,Original Recordings\Empidonax_traillii_Whitewater_Township_near__Harrison_Hamilton_County_Ohio_726752.mp3
418568,Empidonax,traillii,Willow Flycatcher,40.7183,-81.991,"call, song",2018-06-03,07:00,0:36,B,"Nathan Pieplow helped identify this as a Willow Flycatcher ""zree-beer"" (or zweeoo) call, which can be heard at 5, 10, 15, 25 and 30 sec marks. I observed and photographed the bird. Photos can be seen here: https://ebird.org/view/checklist/S46259301",,,"Agelaius phoeniceus, Setophaga aestiva, Geothlypis trichas",Empidonax_traillii_Franklin_Township_near__Wooster_Wayne_County_Ohio_418568.mp3,Original Recordings\Empidonax_traillii_Franklin_Township_near__Wooster_Wayne_County_Ohio_418568.mp3
298575,Empidonax,traillii,Willow Flycatcher,41.6122,-83.1723,song,2012-05-10,12:03,1:36,B,,,,"Agelaius phoeniceus, Setophaga aestiva, Geothlypis trichas, Cardinalis cardinalis",Empidonax_traillii_Magee_Marsh_Ohio_298575.mp3,Original Recordings\Empidonax_traillii_Magee_Marsh_Ohio_298575.mp3
477603,Empidonax,traillii,Willow Flycatcher,39.5734,-84.0131,"call, song, fitz bew, reep",2019-05-15,12:30,0:26,C,"Natural vocalization - Fitz bew at :02, reep at :23",,,"Myiarchus crinitus, Melospiza melodia, Geothlypis trichas, Dumetella carolinensis",Empidonax_traillii_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477603.mp3,Original Recordings\Empidonax_traillii_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477603.mp3
256648,Empidonax,traillii,Willow Flycatcher,41.5421,-81.6307,call,2015-07-15,11:00,0:24,C,"Bird seen in Cottonwood.  Flew down into brushy vegetation and began vocalize using the ""whit"" call.  ",,,,Empidonax_traillii_Cleveland_Cuyahoga_County_Ohio_256648.mp3,Original Recordings\Empidonax_traillii_Cleveland_Cuyahoga_County_Ohio_256648.mp3
16968,Empidonax,traillii,Willow Flycatcher,41.93338,-83.54994,song,2007-05-30,?,0:07,D,,,,"Passerculus sandwichensis, Turdus migratorius",Empidonax_traillii_Michigan_Monroe_County_16968.mp3,Original Recordings\Empidonax_traillii_Michigan_Monroe_County_16968.mp3
805523,Tyrannus,tyrannus,Eastern Kingbird,41.9501,-82.5237,call,2023-05-12,12:56,0:39,A,,uncertain,adult,,Tyrannus_tyrannus_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_805523.mp3,Original Recordings\Tyrannus_tyrannus_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_805523.mp3
646450,Tyrannus,tyrannus,Eastern Kingbird,39.1237,-84.5904,call,2021-04-28,13:52,0:10,B,,uncertain,adult,"Turdus migratorius, Thryothorus ludovicianus, Zenaida macroura, Cardinalis cardinalis, Icterus galbula",Tyrannus_tyrannus_Dunham_Recreation_Complex_near__Cincinnati_Hamilton_County_Ohio_646450.mp3,Original Recordings\Tyrannus_tyrannus_Dunham_Recreation_Complex_near__Cincinnati_Hamilton_County_Ohio_646450.mp3
646113,Myiarchus,crinitus,Great Crested Flycatcher,39.1317,-84.7973,call,2021-04-30,11:01,1:41,B,Single harsh burry notes at long intervals. Bird singing from low on deciduous branch.,uncertain,adult,"Polioptila caerulea, Setophaga ruticilla, Pipilo erythrophthalmus, Vireo flavifrons, Baeolophus bicolor, Turdus migratorius, Vireo olivaceus, Setophaga cerulea",Myiarchus_crinitus_Miami_Township_near__North_Bend_Hamilton_County_Ohio_646113.mp3,Original Recordings\Myiarchus_crinitus_Miami_Township_near__North_Bend_Hamilton_County_Ohio_646113.mp3
477599,Myiarchus,crinitus,Great Crested Flycatcher,39.5734,-84.0131,"call, reep",2019-05-15,12:30,1:37,B,Natural vocalization,,,"Polioptila caerulea, Branta canadensis, Passerina cyanea, Contopus virens, Vireo gilvus, Cardinalis cardinalis",Myiarchus_crinitus_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477599.mp3,Original Recordings\Myiarchus_crinitus_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477599.mp3
124160,Myiarchus,crinitus,Great Crested Flycatcher,40.2377,-82.8937,"call, song",2010-05-15,10:00,0:30,D,"Time and date estimated; Early in the field season in 2010, as migrant birds were settling into their breeding territories, I recorded this newly settled great crested flycatcher 'singing' from a prominent perch. These vocalizations appeared as a song to me because of the cadence is steady and distinct, unlike the calls of great crested flycatchers I am more familiar with. This was the first time I became aware of the song of this non-melodic species. Great Crested bred on this territory later in the season.  Riparian deciduous forest; filtered noise 800 Hz and below",,,Contopus virens,Myiarchus_crinitus_Berkshire_near__Galena_Delaware_Ohio_124160.mp3,Original Recordings\Myiarchus_crinitus_Berkshire_near__Galena_Delaware_Ohio_124160.mp3
124159,Myiarchus,crinitus,Great Crested Flycatcher,40.2377,-82.8937,song,2010-05-15,10:00,0:33,D,"time and date estimated

Early in the field season in 2010, as migrant birds were settling into their breeding territories, I recorded this newly settled great crested flycatcher 'singing' from a prominent perch. These vocalizations appeared as a song to me because of the cadence is steady and distinct, unlike the calls of great crested flycatchers I am more familiar with. This was the first time I became aware of the song of this non-melodic species. 

filtered",,,,Myiarchus_crinitus_Berkshire_near__Galena_Delaware_Ohio_124159.mp3,Original Recordings\Myiarchus_crinitus_Berkshire_near__Galena_Delaware_Ohio_124159.mp3
417986,Vireo,olivaceus,Red-eyed Vireo,40.5652,-83.6255,song,2018-05-06,12:20,0:07,A,Natural vocalizations from the boardwalk.,,,"Polioptila caerulea, Setophaga cerulea",Vireo_olivaceus_Lawrence_Woods_SNP_417986.mp3,Original Recordings\Vireo_olivaceus_Lawrence_Woods_SNP_417986.mp3
827607,Vireo,olivaceus,Red-eyed Vireo,41.6275,-83.1897,song,2023-05-16,07:44,1:12,C,song from a migrant;,male,adult,"Agelaius phoeniceus, Dumetella carolinensis",Vireo_olivaceus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827607.mp3,Original Recordings\Vireo_olivaceus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827607.mp3
827591,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,"call, song",2023-05-15,16:05,0:50,A,whines and song;,male,adult,"Agelaius phoeniceus, Setophaga aestiva, Protonotaria citrea",Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827591.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827591.mp3
827590,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,"call, song",2023-05-15,11:31,1:58,A,"a whining call at the start followed by a few tip calls , then songs;",male,adult,Agelaius phoeniceus,Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827590.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827590.mp3
807514,Vireo,gilvus,Warbling Vireo,39.2976,-84.6927,"call, song",2023-05-09,09:32,0:58,A,Bird singing from willows at edge of small pond with marsh vegetation at edge of medium tall grass field.,male,adult,"Agelaius phoeniceus, Porzana carolina, Setophaga aestiva, Melospiza melodia, Geothlypis trichas, Spizella pusilla, Empidonax traillii, Turdus migratorius",Vireo_gilvus_Ross_Township_near__Ross_Butler_County_Ohio_807514.mp3,Original Recordings\Vireo_gilvus_Ross_Township_near__Ross_Butler_County_Ohio_807514.mp3
806076,Vireo,gilvus,Warbling Vireo,41.9501,-82.5237,"duet, song",2023-05-14,12:40,0:49,A,,male,adult,,Vireo_gilvus_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_806076.mp3,Original Recordings\Vireo_gilvus_Point_Pelee_National_Park_near__Wheatley_Essex_County_Ontario_806076.mp3
726753,Vireo,gilvus,Warbling Vireo,39.2095,-84.7821,"call, song",2022-05-11,11:22,0:40,A,Singing from sycamore tree along edge of small lake surrounded by old field.,male,adult,"Agelaius phoeniceus, Setophaga aestiva, Branta canadensis",Vireo_gilvus_Whitewater_Township_near__Harrison_Hamilton_County_Ohio_726753.mp3,Original Recordings\Vireo_gilvus_Whitewater_Township_near__Harrison_Hamilton_County_Ohio_726753.mp3
477609,Vireo,gilvus,Warbling Vireo,39.5734,-84.0131,song,2019-05-15,13:00,0:05,A,Natural vocalization,,,,Vireo_gilvus_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477609.mp3,Original Recordings\Vireo_gilvus_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477609.mp3
477046,Vireo,gilvus,Warbling Vireo,41.9292,-82.5103,song,2019-05-16,12:00,0:15,A,,,,,Vireo_gilvus_Pelee_near__Leamington_Essex_County_Ontario_477046.mp3,Original Recordings\Vireo_gilvus_Pelee_near__Leamington_Essex_County_Ontario_477046.mp3
902984,Vireo,gilvus,Warbling Vireo,41.6122,-83.1723,song,2024-05-11,10:00,0:13,B,,uncertain,uncertain,,Vireo_gilvus_Benton_Township_near__Rocky_Ridge_Ottawa_County_Ohio_902984.mp3,Original Recordings\Vireo_gilvus_Benton_Township_near__Rocky_Ridge_Ottawa_County_Ohio_902984.mp3
902983,Vireo,gilvus,Warbling Vireo,41.6122,-83.1723,song,2024-05-11,10:00,0:18,B,,uncertain,uncertain,"Agelaius phoeniceus, Setophaga aestiva",Vireo_gilvus_Benton_Township_near__Rocky_Ridge_Ottawa_County_Ohio_902983.mp3,Original Recordings\Vireo_gilvus_Benton_Township_near__Rocky_Ridge_Ottawa_County_Ohio_902983.mp3
827594,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,song,2023-05-16,07:00,0:32,B,,male,adult,Agelaius phoeniceus,Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827594.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827594.mp3
827593,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,call,2023-05-15,12:26,0:40,B,"one to two meters up in shrubbery; a whine and a tip at the start, another whine after 0:38; ",uncertain,adult,"Agelaius phoeniceus, Setophaga aestiva, Troglodytes aedon",Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827593.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827593.mp3
827592,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,song,2023-05-16,07:48,0:24,B,different from any recorded before;,male,adult,"Agelaius phoeniceus, Vireo olivaceus, Cardinalis cardinalis",Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827592.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827592.mp3
827589,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,song,2023-05-15,08:53,0:21,B,"one song in flight, one perched; interval shortened at 0:18, could be a different bird;",male,adult,,Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827589.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827589.mp3
807452,Vireo,gilvus,Warbling Vireo,39.2535,-84.763,"call, song",2023-04-25,09:53,0:22,B,Male singing and giving calls from scattered deciduous trees near stream while female is collecting nesting material.,"female, male",adult,"Melospiza melodia, Baeolophus bicolor, Setophaga americana, Thryothorus ludovicianus, Cardinalis cardinalis",Vireo_gilvus_Tanager_Meadow_Reservable_Shelter_near__Harrison_Hamilton_County_Ohio_807452.mp3,Original Recordings\Vireo_gilvus_Tanager_Meadow_Reservable_Shelter_near__Harrison_Hamilton_County_Ohio_807452.mp3
827588,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,song,2023-05-15,08:17,1:02,C,different from recorded before; ,male,adult,"Agelaius phoeniceus, Setophaga aestiva",Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827588.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827588.mp3
827586,Vireo,gilvus,Warbling Vireo,41.6275,-83.1897,"call, song",2023-05-15,06:44,2:25,C,"songs, scolds, and tip calls from multiple birds; scolds and tip notes are after 2:07 to the end; some OK vocalizations, but much wind in the trees;",male,adult,"Agelaius phoeniceus, Icterus galbula",Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827586.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_-_boardwalk_Lucas_County_Ohio_827586.mp3
418005,Vireo,gilvus,Warbling Vireo,41.6122,-83.1723,song,2018-05-07,7:10,0:04,C,Sing from a deciduous tree seen from the boardwalk.,,,,Vireo_gilvus_Magee_Marsh_Ohio_418005.mp3,Original Recordings\Vireo_gilvus_Magee_Marsh_Ohio_418005.mp3
719923,Vireo,flavifrons,Yellow-throated Vireo,39.2542,-84.7499,song,2022-04-27,12:45,1:09,A,Bird foraging slowly and lethargically from the tops of the tallest trees in mature deciduous forest.,male,adult,"Melanerpes carolinus, Baeolophus bicolor, Cardinalis cardinalis, Cyanocitta cristata",Vireo_flavifrons_Harrison_Township_near__Harrison_Hamilton_County_Ohio_719923.mp3,Original Recordings\Vireo_flavifrons_Harrison_Township_near__Harrison_Hamilton_County_Ohio_719923.mp3
477608,Vireo,flavifrons,Yellow-throated Vireo,39.5734,-84.0131,song,2019-05-15,13:00,0:28,A,Natural vocalization,,,"Polioptila caerulea, Setophaga americana, Dryobates pubescens, Cardinalis cardinalis, Buteo lineatus",Vireo_flavifrons_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477608.mp3,Original Recordings\Vireo_flavifrons_Spring_Valley_near__Waynesville_Greene_Cty_Ohio_477608.mp3
418068,Vireo,flavifrons,Yellow-throated Vireo,41.5445,-83.8462,song,2018-05-07,14:25,0:15,A,Natural vocalization,,,"Melospiza melodia, Spizella pusilla",Vireo_flavifrons_Oak_Openings_Metropark_Ohio_418068.mp3,Original Recordings\Vireo_flavifrons_Oak_Openings_Metropark_Ohio_418068.mp3
417991,Vireo,flavifrons,Yellow-throated Vireo,40.5652,-83.6255,song,2018-05-06,12:50,0:07,A,Natural vocalizations from the boardwalk.,,,Vireo olivaceus,Vireo_flavifrons_Lawrence_Woods_SNP_417991.mp3,Original Recordings\Vireo_flavifrons_Lawrence_Woods_SNP_417991.mp3
417990,Vireo,flavifrons,Yellow-throated Vireo,40.5652,-83.6255,song,2018-05-06,12:50,1:08,A,Natural vocalizations from the boardwalk.,,,"Melanerpes carolinus, Leuconotopicus villosus, Setophaga cerulea",Vireo_flavifrons_Lawrence_Woods_SNP_417990.mp3,Original Recordings\Vireo_flavifrons_Lawrence_Woods_SNP_417990.mp3
417989,Vireo,flavifrons,Yellow-throated Vireo,40.5652,-83.6255,song,2018-05-06,12:50,0:52,A,Natural vocalizations from the boardwalk.,,,"Baeolophus bicolor, Setophaga cerulea",Vireo_flavifrons_Lawrence_Woods_SNP_417989.mp3,Original Recordings\Vireo_flavifrons_Lawrence_Woods_SNP_417989.mp3
417452,Vireo,flavifrons,Yellow-throated Vireo,38.7047,-83.1429,song,2018-05-05,07:50,0:40,A,,,,"Spinus tristis, Melanerpes carolinus, Setophaga cerulea",Vireo_flavifrons_Shawnee_State_Forest_Scioto_County_Ohio_417452.mp3,Original Recordings\Vireo_flavifrons_Shawnee_State_Forest_Scioto_County_Ohio_417452.mp3
645966,Vireo,flavifrons,Yellow-throated Vireo,39.1317,-84.7973,song,2021-04-30,11:01,0:22,B,Bird singing unobtrusively from about mid-levels of deciduous tree.,uncertain,adult,"Setophaga ruticilla, Pipilo erythrophthalmus, Setophaga cerulea, Cardinalis cardinalis",Vireo_flavifrons_Miami_Township_near__North_Bend_Hamilton_County_Ohio_645966.mp3,Original Recordings\Vireo_flavifrons_Miami_Township_near__North_Bend_Hamilton_County_Ohio_645966.mp3
477410,Vireo,flavifrons,Yellow-throated Vireo,39.017,-84.1259,song,2019-05-03,15:35,0:40,B,Natural vocalization,,,,Vireo_flavifrons_East_Fork_Lake_SP_Clermont_County_Ohio_477410.mp3,Original Recordings\Vireo_flavifrons_East_Fork_Lake_SP_Clermont_County_Ohio_477410.mp3
182007,Vireo,flavifrons,Yellow-throated Vireo,39.9871,-83.244,song,2014-05-25,08:30,1:03,B,"Recorded as it sang in the lower canopy of a tall Sycamore along Battelle Darby Creek.  Recorded using a Sennheiser ME67 shotgun mic and a Sony Hi-MD recorder, model MZ-RH910. Post processing with Audacity (high pass filter, noise removal and some low end notch filtering).   eBird Checklist: <A HREF=""http://ebird.org/ebird/view/checklist?subID=S18547062"">S18547062</A>",,,,Vireo_flavifrons_Prairie_Oaks_Metro_Park--Sycamore_Plains_Area_182007.mp3,Original Recordings\Vireo_flavifrons_Prairie_Oaks_Metro_Park--Sycamore_Plains_Area_182007.mp3
833700,Vireo,griseus,White-eyed Vireo,39.2783,-84.7495,song,2023-09-20,18:21,1:04,A,Bird singing and foraging in Hawthorn adjacent to second growth fields and dense thicket.,male,adult,"Spinus tristis, Baeolophus bicolor, Spizella pusilla, Turdus migratorius, Dumetella carolinensis, Poecile carolinensis",Vireo_griseus_Crosby_Township_near__New_Haven_Hamilton_County_Ohio_833700.mp3,Original Recordings\Vireo_griseus_Crosby_Township_near__New_Haven_Hamilton_County_Ohio_833700.mp3
417441,Vireo,griseus,White-eyed Vireo,38.7047,-83.1429,song,2018-05-05,07:10,0:36,A,,,,,Vireo_griseus_Shawnee_State_Forest_Scioto_County_Ohio_417441.mp3,Original Recordings\Vireo_griseus_Shawnee_State_Forest_Scioto_County_Ohio_417441.mp3
83535,Vireo,griseus,White-eyed Vireo,41.937,-82.51,song,2008-05-19,?,0:20,A,,,,,Vireo_griseus_Point_Pelee_ON_83535.mp3,Original Recordings\Vireo_griseus_Point_Pelee_ON_83535.mp3
645855,Vireo,griseus,White-eyed Vireo,39.1317,-84.7973,song,2021-04-30,10:36,1:20,B,Male singing two different song types from low in honeysuckle.,male,adult,"Icteria virens, Polioptila caerulea, Setophaga ruticilla, Pipilo erythrophthalmus, Geothlypis trichas, Turdus migratorius, Cardinalis cardinalis, Dumetella carolinensis",Vireo_griseus_Miami_Township_near__North_Bend_Hamilton_County_Ohio_645855.mp3,Original Recordings\Vireo_griseus_Miami_Township_near__North_Bend_Hamilton_County_Ohio_645855.mp3
645853,Vireo,griseus,White-eyed Vireo,39.1317,-84.7973,song,2021-04-30,10:36,0:35,B,Two segments cut when truck drove by along access road near where bird was singing. Silence placed in segment of about 1 min and 50 s.,male,adult,"Setophaga ruticilla, Pipilo erythrophthalmus, Spinus tristis, Geothlypis trichas, Setophaga americana, Cardinalis cardinalis",Vireo_griseus_Miami_Township_near__North_Bend_Hamilton_County_Ohio_645853.mp3,Original Recordings\Vireo_griseus_Miami_Township_near__North_Bend_Hamilton_County_Ohio_645853.mp3
186555,Vireo,griseus,White-eyed Vireo,39.8788,-82.903,song,2014-07-12,11:25,0:29,B,"One of two birds heard in the area. Recorded on a Galaxy S4 smartphone (Android) and edited later using Audacity (high pass filter, click removal, noise removal). 

eBird Checklist: <http://ebird.org/ebird/view/checklist?subID=S19078367>",,,Spinus tristis,Vireo_griseus_Three_Creeks_Metro_Park--Confluence_Area_playground_Franklin_County_Ohio_186555.mp3,Original Recordings\Vireo_griseus_Three_Creeks_Metro_Park--Confluence_Area_playground_Franklin_County_Ohio_186555.mp3
17026,Vireo,griseus,White-eyed Vireo,41.62116,-83.16103,song,2007-04-26,?,0:41,C,,,,"Agelaius phoeniceus, Mniotilta varia, Zenaida macroura, Vireo gilvus, Cardinalis cardinalis",Vireo_griseus_Ohio_Crane_Creek_SP_17026.mp3,Original Recordings\Vireo_griseus_Ohio_Crane_Creek_SP_17026.mp3
